phylotree_tip_name,Assembly.Identifier,Phylum,Class,Order,Family,Genus,Organism.Name,ln_Genome_size,eigenvector_1,eigenvector_2,eigenvector_3,eigenvector_4,eigenvector_5,eigenvector_6,eigenvector_7,eigenvector_8,eigenvector_9,eigenvector_10,eigenvector_11,eigenvector_12,Average_lifespan_days
Tisbe_holothuriae_ott2953625,GCA_900659605.1_ASM90065960v1,Arthropoda (Mandibulata),Crustacea,Hexanauplia,Tisbidae,Tisbe,Tisbe holothuriae,19.43685247,-0.006635881,-0.041647845,-0.030530677,0.005627884,-0.008397978,0.045579194,0.054991581,-0.025883785,-0.048822684,-0.002635487,-0.001408479,0.002998214,14.67
Oithona_nana_ott840665,GCA_900157175.1_O_NANA_1,Arthropoda (Mandibulata),Crustacea,Hexanauplia,Oithonidae,Oithona,Oithona nana,18.25828071,-0.006635825,-0.041646877,-0.030529485,0.005627528,-0.008397224,0.045570804,0.054977117,-0.025873344,-0.048802199,-0.00263407,-0.001407706,0.002996328,42
Porcellio_scaber_ott84741,GCA_034700385.1_ASM3470038v1,Arthropoda (Mandibulata),Crustacea,Isopoda,Porcellionidae,Porcellio,Porcellio scaber,19.79737881,-0.00744012,-0.060032729,-0.064393671,-0.12106486,0.024689736,-0.019202869,-0.008072356,0.001920757,0.003355534,0.00010422,8.72E-05,-0.000111759,1095
Armadillidium_vulgare_ott776700,GCA_001887335.1_A_vulgare_v1,Arthropoda (Mandibulata),Crustacea,Isopoda,Armadillidiidae,Armadillidium,Armadillidium vulgare,16.56938042,-0.00744012,-0.060032729,-0.064393671,-0.12106486,0.024689736,-0.019202869,-0.008072356,0.001920757,0.003355534,0.00010422,8.72E-05,-0.000111759,730
Ligia_exotica_ott981553,GCA_002091915.1_Lexo_gen_Assembly01,Arthropoda (Mandibulata),Crustacea,Isopoda,Ligiidae,Ligia,Ligia exotica,20.67570778,-0.00744012,-0.060032729,-0.064393671,-0.12106486,0.024689736,-0.019202869,-0.008072356,0.001920757,0.003355534,0.00010422,8.72E-05,-0.000111759,602.25
Asellus_aquaticus_ott335971,GCA_964212115.1_qmAseAqua29.1,Arthropoda (Mandibulata),Crustacea,Isopoda,Asellidae,Asellus,Asellus aquaticus,21.40526133,-0.007439786,-0.060025251,-0.064380192,-0.12102384,0.024677856,-0.019183919,-0.008060972,0.001916603,0.003347984,0.000103919,8.69E-05,-0.000111382,387.8125
Idotea_balthica_ott788883,GCA_023373965.1_Ibalt_v1,Arthropoda (Mandibulata),Crustacea,Isopoda,Idoteidae,Idotea,Idotea baltica,21.15398684,-0.007439786,-0.060025251,-0.064380192,-0.12102384,0.024677856,-0.019183919,-0.008060972,0.001916603,0.003347984,0.000103919,8.69E-05,-0.000111382,425.8333333
Phronima_sedentaria_ott903490,GCA_037179465.1_ASM3717946v1,Arthropoda (Mandibulata),Crustacea,Amphipoda,Phronimidae,Phronima,Phronima sedentaria,20.79501032,-0.007439016,-0.060008019,-0.064349122,-0.12092924,0.024650444,-0.019140121,-0.008034621,0.001906961,0.003330458,0.00010322,8.63E-05,-0.000110504,365
Caprella_mutica_ott1053736,GCA_947561585.1_Caprella_mutica_genome,Arthropoda (Mandibulata),Crustacea,Amphipoda,Caprellidae,Caprella,Caprella mutica,20.62240795,-0.007439128,-0.060010533,-0.064353652,-0.120943023,0.024654434,-0.019146476,-0.008038434,0.001908349,0.00333298,0.00010332,8.64E-05,-0.000110629,501.875
Hyalella_azteca_ott648347,GCA_000764305.4_Hazt_2.0.2,Arthropoda (Mandibulata),Crustacea,Amphipoda,Hyalellidae,Hyalella,Hyalella azteca,20.11141875,-0.007439128,-0.060010533,-0.064353652,-0.120943023,0.024654434,-0.019146476,-0.008038434,0.001908349,0.00333298,0.00010332,8.64E-05,-0.000110629,185
Neocaridina_denticulata_denticulata_ott829170,GCA_040365845.1_IAB_Nden_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Atyidae,Neocaridina,Neocaridina denticulata,21.72714787,-0.007451331,-0.06028465,-0.064849869,-0.122463163,0.025097927,-0.019872797,-0.008484822,0.002078235,0.003643229,0.000116136,9.74E-05,-0.000127191,511
Caridina_multidentata_ott1096140,GCA_002091895.1_Cmul_gen_Assembly01,Arthropoda (Mandibulata),Crustacea,Decapoda,Atyidae,Caridina,Caridina multidentata,21.39055829,-0.007451331,-0.06028465,-0.064849869,-0.122463163,0.025097927,-0.019872797,-0.008484822,0.002078235,0.003643229,0.000116136,9.74E-05,-0.000127191,2190
Macrobrachium_superbum_ott66972,GCA_040412425.1_ASM4041242v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palaemonidae ,Macrobrachium,Macrobrachium rosenbergii,21.87905243,-0.007451269,-0.060283268,-0.064847372,-0.12245553,0.025095706,-0.019869191,-0.008482622,0.002077409,0.003641722,0.000116075,9.74E-05,-0.000127112,1095
Pandalus_borealis_ott28236,GCA_040182845.1_ASM4018284v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Pandalidae,Pandalus,Pandalus borealis,21.97860676,-0.007451269,-0.060283268,-0.064847372,-0.12245553,0.025095706,-0.019869191,-0.008482622,0.002077409,0.003641722,0.000116075,9.74E-05,-0.000127112,3163.333333
Penaeus_monodon_ott212713,GCA_015228065.1_NSTDA_Pmon_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus monodon,21.59637002,-0.007451401,-0.060286213,-0.064852696,-0.122471803,0.025100442,-0.019876881,-0.008487314,0.002079172,0.003644937,0.000116206,9.75E-05,-0.00012728,730
Penaeus_indicus_ott812818,GCA_018983055.3_CIBA_Pind_1.3,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus indicus,21.38094201,-0.007451401,-0.060286213,-0.064852696,-0.122471803,0.025100442,-0.019876881,-0.008487314,0.002079172,0.003644937,0.000116206,9.75E-05,-0.00012728,949
Penaeus_japonicus_ott5787510,GCA_017312705.2_Mj_TUMSAT_v1.0,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus japonicus,21.25683736,-0.007451401,-0.060286213,-0.064852696,-0.122471803,0.025100442,-0.019876881,-0.008487314,0.002079172,0.003644937,0.000116206,9.75E-05,-0.00012728,1079.791667
Eriocheir_sinensis_ott566723,GCA_024679095.1_ASM2467909v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Varunidae,Eriocheir,Eriocheir sinensis,21.29188522,-0.007452417,-0.060309042,-0.06489401,-0.12259831,0.025137332,-0.019937189,-0.008524322,0.002093217,0.003670577,0.000117263,9.84E-05,-0.000128643,365
Callinectes_sapidus_ott182906,GCA_020233015.1_Csap_IMET_v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Portunidae,Callinectes,Callinectes sapidus,20.7212597,-0.007452492,-0.060310709,-0.064897024,-0.122607529,0.025140016,-0.019941554,-0.008526989,0.002094221,0.003672409,0.000117338,9.84E-05,-0.000128739,2920
Portunus_pelagicus_ott599991,GCA_035046885.1_ASM3504688v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Portunidae,Portunus,Portunus pelagicus,21.14471796,-0.007452492,-0.060310709,-0.064897024,-0.122607529,0.025140016,-0.019941554,-0.008526989,0.002094221,0.003672409,0.000117338,9.84E-05,-0.000128739,730
Metacarcinus_magister_ott812825,GCA_029783475.1_ASM2978347v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,20.40884126,-0.007452391,-0.060308451,-0.06489294,-0.122595039,0.025136379,-0.01993564,-0.008523376,0.00209286,0.003669927,0.000117236,9.84E-05,-0.000128609,2737.5
Chionoecetes_opilio_ott604254,GCA_016584305.1_ASM1658430v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Majidae,Chionoecetes,Chionoecetes opilio,21.41787164,-0.007452096,-0.060301836,-0.06488098,-0.122558465,0.025125729,-0.019918318,-0.008512791,0.002088874,0.003662656,0.000116938,9.81E-05,-0.000128227,2664.5
Cherax_destructor_destructor_ott917791,GCA_009830355.1_DU_Cdes_1.0,Arthropoda (Mandibulata),Crustacea,Decapoda,Parastacidae,Cherax,Cherax destructor,21.92826139,-0.007453198,-0.060326564,-0.064925702,-0.122695274,0.025165581,-0.019983221,-0.008552493,0.002103856,0.00368999,0.000118059,9.91E-05,-0.000129667,2190
Cherax_quadricarinatus_ott46784,GCA_038502225.1_ASM3850222v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Parastacidae,Cherax,Cherax quadricarinatus,22.0979955,-0.007453198,-0.060326564,-0.064925702,-0.122695274,0.025165581,-0.019983221,-0.008552493,0.002103856,0.00368999,0.000118059,9.91E-05,-0.000129667,1825
Procambarus_clarkii_ott79864,GCA_040958095.1_FALCON_Pclarkii_2.0,Arthropoda (Mandibulata),Crustacea,Decapoda,Cambaridae,Procambarus,Procambarus clarkii,22.11677227,-0.007453179,-0.060326145,-0.064924944,-0.122692956,0.025164906,-0.019982122,-0.008551821,0.002103603,0.003689527,0.00011804,9.91E-05,-0.000129643,1776.333333
Homarus_gammarus_ott28244,GCA_958450375.1_Homarus_gammarus,Arthropoda (Mandibulata),Crustacea,Decapoda,Nephropidae,Homarus,Homarus gammarus,21.28959421,-0.007453197,-0.060326549,-0.064925675,-0.122695193,0.025165557,-0.019983183,-0.008552469,0.002103847,0.003689974,0.000118059,9.91E-05,-0.000129667,14600
Homarus_americanus_ott28247,GCA_018991925.1_GMGI_Hamer_2.0,Arthropoda (Mandibulata),Crustacea,Decapoda,Nephropidae,Homarus,Homarus americanus,21.55271663,-0.007453197,-0.060326549,-0.064925675,-0.122695193,0.025165557,-0.019983183,-0.008552469,0.002103847,0.003689974,0.000118059,9.91E-05,-0.000129667,12045
Panulirus_cygnus_ott180995,GCA_032361485.1_ASM3236148v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palinuridae,Panulirus,Panulirus cygnus,20.65666856,-0.007453181,-0.060326195,-0.064925034,-0.122693233,0.025164986,-0.019982253,-0.008551901,0.002103633,0.003689583,0.000118043,9.91E-05,-0.000129646,9855
Panulirus_argus_westonii_ott7116147,GCA_038088735.1_ASM3808873v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palinuridae,Panulirus,Panulirus argus,21.31806824,-0.007453181,-0.060326195,-0.064925034,-0.122693233,0.025164986,-0.019982253,-0.008551901,0.002103633,0.003689583,0.000118043,9.91E-05,-0.000129646,9125
Paralithodes_camtschaticus_ott131917,GCA_018397895.1_paralithodes_camtschaticus,Arthropoda (Mandibulata),Crustacea,Decapoda,Lithodidae,Paralithodes,Paralithodes camtschaticus,22.06077398,-0.007451619,-0.060291133,-0.064861618,-0.122499205,0.025108459,-0.01989014,-0.008495529,0.002082342,0.003650736,0.000116448,9.77E-05,-0.000127596,7300
Paralithodes_platypus_ott725802,GCA_032716605.1_ASM3271660v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Lithodidae,Paralithodes,Paralithodes platypus,22.34138219,-0.007451619,-0.060291133,-0.064861618,-0.122499205,0.025108459,-0.01989014,-0.008495529,0.002082342,0.003650736,0.000116448,9.77E-05,-0.000127596,15330
Birgus_latro_ott644678,GCA_018397915.1_ASM1839791v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Coenobitidae,Birgus,Birgus latro,21.80797364,-0.007451589,-0.060290454,-0.06486039,-0.122495453,0.025107367,-0.019888366,-0.008494447,0.002081936,0.003649994,0.000116418,9.77E-05,-0.000127557,21900
Meganyctiphanes_norvegica_ott151806,GCA_964058975.1_Mnor_HA_v2,Arthropoda (Mandibulata),Crustacea,Euphausiacea,Euphausiidae,Meganyctiphanes,Meganyctiphanes norvegica,23.70556522,-0.007449128,-0.060235234,-0.064760537,-0.122190065,0.025018435,-0.019743672,-0.008406011,0.002048612,0.003589209,0.000113928,9.55E-05,-0.000124361,730
Oratosquilla_oratoria_ott749574,GCA_046742065.1_ASM4674206v1,Arthropoda (Mandibulata),Crustacea,Stomatopoda,Squillidae,Oratosquilla,Oratosquilla oratoria,21.81035336,-0.00743477,-0.059912994,-0.064177788,-0.120407578,0.024499283,-0.01889857,-0.007889273,0.001853756,0.003233741,9.94E-05,8.30E-05,-0.000105651,1460
Tetraclita_rubescens_ott978974,GCA_043773995.1_qhTetRube1.0.p,Arthropoda (Mandibulata),Crustacea,Thecostraca,Tetraclitidae,Tetraclita,Tetraclita rubescens,21.60520313,-0.00744117,-0.060056207,-0.064435939,-0.121193249,0.024726838,-0.019261514,-0.008107271,0.001933248,0.003378172,0.000105101,8.79E-05,-0.000112842,1460
Amphibalanus_improvisus_ott43613,GCA_964274985.1_qhAmpImpr1.1,Arthropoda (Mandibulata),Crustacea,Thecostraca,Balanidae,Amphibalanus,Amphibalanus improvisus,20.45314245,-0.007441209,-0.060057075,-0.064437504,-0.121198015,0.024728219,-0.019263719,-0.008108597,0.001933733,0.003379053,0.000105136,8.80E-05,-0.000112887,1095
Amphibalanus_amphitrite_ott186242,GCA_019059575.1_NRLGWU_Aamphi_draft,Arthropoda (Mandibulata),Crustacea,Thecostraca,Balanidae,Amphibalanus,Amphibalanus amphitrite,20.5095827,-0.007441209,-0.060057075,-0.064437504,-0.121198015,0.024728219,-0.019263719,-0.008108597,0.001933733,0.003379053,0.000105136,8.80E-05,-0.000112887,2190
Balanus_glandula_ott404546,GCA_030265075.1_ASM3026507v1,Arthropoda (Mandibulata),Crustacea,Thecostraca,Balanidae,Balanus,Balanus glandula,20.18279746,-0.007441212,-0.060057144,-0.064437628,-0.12119839,0.024728327,-0.019263893,-0.008108702,0.001933771,0.003379122,0.000105139,8.80E-05,-0.00011289,3650
Semibalanus_balanoides_ott374192,GCA_014673585.1_Sbal3.1,Arthropoda (Mandibulata),Crustacea,Thecostraca,Balanidae,Semibalanus,Semibalanus balanoides,20.00173791,-0.007441212,-0.060057145,-0.06443763,-0.121198399,0.02472833,-0.019263897,-0.008108704,0.001933772,0.003379124,0.000105139,8.80E-05,-0.00011289,2555
Semibalanus_cariosus_ott949511,GCA_030323935.1_ASM3032393v1,Arthropoda (Mandibulata),Crustacea,Thecostraca,Balanidae,Semibalanus,Semibalanus cariosus,20.23148734,-0.007441212,-0.060057145,-0.06443763,-0.121198399,0.02472833,-0.019263897,-0.008108704,0.001933772,0.003379124,0.000105139,8.80E-05,-0.00011289,5475
Pollicipes_pollicipes_ott293042,GCA_011947565.3_Ppol_2.1,Arthropoda (Mandibulata),Crustacea,Thecostraca,Pollicipedidae,Pollicipes,Pollicipes pollicipes,20.4620372,-0.007441142,-0.060055579,-0.064434806,-0.121189802,0.024725839,-0.019259919,-0.008106312,0.001932898,0.003377534,0.000105076,8.79E-05,-0.000112811,2190
Sacculina_carcini_ott664820,GCA_916048095.2_qxSacCarc1.2,Arthropoda (Mandibulata),Crustacea,Thecostraca,Sacculinidae,Sacculina,Sacculina carcini,19.39331643,-0.007440999,-0.060052371,-0.064429023,-0.121172194,0.024720738,-0.019251772,-0.008101412,0.001931106,0.003374279,0.000104946,8.78E-05,-0.000112648,730
Cyprideis_spatula_ott108007,GCA_905338395.1_Cto_b1v02_max_arth_b2g_genome,Arthropoda (Mandibulata),Crustacea,Podocopida,Cytherideidae,Cyprideis,Cyprideis torosa,19.62914419,-0.007427672,-0.059753725,-0.063889813,-0.119526973,0.024242886,-0.018481702,-0.007634669,0.00175797,0.003059054,9.22E-05,7.69E-05,-9.65E-05,365
Notodromas_monacha_ott792554,GCA_905338405.1_Nmo_b1v02_max_arth_b2g_genome,Arthropoda (Mandibulata),Crustacea,Podocopida,Cyprididae,Notodromas,Notodromas monacha,19.74686929,-0.007427672,-0.059753725,-0.063889813,-0.119526973,0.024242886,-0.018481702,-0.007634669,0.00175797,0.003059054,9.22E-05,7.69E-05,-9.65E-05,35
Strigamia_maritima_ott274999,GCA_000239455.1_Smar_1.0,Arthropoda (Mandibulata),Chilopoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia maritima,18.98719155,-0.006679989,-0.04169947,-0.028339221,-0.001922894,-0.019630068,0.263196503,-0.098708556,0.010929347,0.018481053,0.000494539,0.000483963,-0.000573333,2190
Lithobius_mutabilis_ott267601,GCA_034697385.1_ASM3469738v1,Arthropoda (Mandibulata),Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius mutabilis,19.90128596,-0.006680048,-0.041700495,-0.028340393,-0.001923022,-0.019631933,0.263247782,-0.098736037,0.010934013,0.01848926,0.00049482,0.000484244,-0.000573714,1825
Lithobius_forficatus_ott1078166,GCA_034697205.1_ASM3469720v1,Arthropoda (Mandibulata),Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius forficatus,20.46128017,-0.006680048,-0.041700495,-0.028340393,-0.001923022,-0.019631933,0.263247782,-0.098736037,0.010934013,0.01848926,0.00049482,0.000484244,-0.000573714,2190
Cylindroiulus_punctatus_ott177534,GCA_034695085.1_ASM3469508v1,Arthropoda (Mandibulata),Diplopoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,19.17193256,-0.006681388,-0.041723701,-0.028366909,-0.001925937,-0.019674232,0.264414746,-0.099363257,0.011041067,0.018677665,0.000501309,0.000490731,-0.000582543,1460
Julus_scandinavius_ott13913,GCA_034696685.1_ASM3469668v1,Arthropoda (Mandibulata),Diplopoda,Julida,Julidae,Julus,Julus scandinavius,19.34201018,-0.006681388,-0.041723701,-0.028366909,-0.001925937,-0.019674232,0.264414746,-0.099363257,0.011041067,0.018677665,0.000501309,0.000490731,-0.000582543,1095
Ophyiulus_pilosus_ott129823,GCA_033995625.1_ASM3399562v1,Arthropoda (Mandibulata),Diplopoda,Julida,Julidae,Ophyiulus,Ophyiulus pilosus,19.17640892,-0.006681388,-0.041723701,-0.028366909,-0.001925937,-0.019674232,0.264414746,-0.099363257,0.011041067,0.018677665,0.000501309,0.000490731,-0.000582543,1095
Tachypodoiulus_niger_ott412164,GCA_034698465.1_ASM3469846v1,Arthropoda (Mandibulata),Diplopoda,Julida,Julidae,Tachypodoiulus,Tachypodoiulus niger,19.71259198,-0.006681388,-0.041723701,-0.028366909,-0.001925937,-0.019674232,0.264414746,-0.099363257,0.011041067,0.018677665,0.000501309,0.000490731,-0.000582543,3285
Proteroiulus_fuscus_ott547146,GCA_034700285.1_ASM3470028v1,Arthropoda (Mandibulata),Diplopoda,Julida,Blaniulidae,Proteroiulus,Proteroiulus fuscus,19.37056212,-0.006681365,-0.041723299,-0.028366449,-0.001925887,-0.0196735,0.264394566,-0.099352423,0.011039221,0.018674417,0.000501197,0.00049062,-0.000582391,3285
Nemasoma_varicorne_ott129826,GCA_034693985.1_ASM3469398v1,Arthropoda (Mandibulata),Diplopoda,Julida,Nemasomatidae,Nemasoma,Nemasoma varicorne,19.8451804,-0.006681365,-0.041723299,-0.028366449,-0.001925887,-0.0196735,0.264394566,-0.099352423,0.011039221,0.018674417,0.000501197,0.00049062,-0.000582391,1095
Polydesmus_complanatus_ott43694,GCA_034692225.1_ASM3469222v1,Arthropoda (Mandibulata),Diplopoda,Polydesmida,Polydesmidae,Polydesmus,Polydesmus complanatus,18.91680993,-0.006680455,-0.04170755,-0.028348455,-0.001923909,-0.019644802,0.263603204,-0.098927243,0.010966701,0.018546799,0.000496804,0.000486228,-0.000576417,730
Polydesmus_angustus_ott193759,GCA_034698085.1_ASM3469808v1,Arthropoda (Mandibulata),Diplopoda,Polydesmida,Polydesmidae,Polydesmus,Polydesmus angustus,19.10591441,-0.006680455,-0.04170755,-0.028348455,-0.001923909,-0.019644802,0.263603204,-0.098927243,0.010966701,0.018546799,0.000496804,0.000486228,-0.000576417,730
Glomeris_marginata_ott274378,GCA_034696005.1_ASM3469600v1,Arthropoda (Mandibulata),Diplopoda,Glomerida,Glomeridae,Glomeris,Glomeris marginata,18.90933533,-0.006680093,-0.041701281,-0.028341295,-0.001923122,-0.019633392,0.26328908,-0.098758702,0.010938024,0.018496347,0.000495071,0.000484496,-0.000574064,3650
Neoseiulus_californicus_ott775023,GCA_028455905.1_GZU_Ncal_1.0,Arthropoda (Chelicerata),Arachnida,Mesostigmata,Phytoseiidae,Neoseiulus,Neoseiulus californicus,19.05397102,-0.006702762,-0.040542831,-0.020488535,-0.002781458,-0.193266076,-0.027330931,-0.008643712,0.00207526,0.003626488,0.00011367,0.000263692,-0.000300515,94.27333333
Ornithodoros_moubata_ott896268,GCA_029532675.1_ASM2953267v1,Arthropoda (Chelicerata),Arachnida,Ixodida,Argasidae,Ornithodoros,Ornithodoros moubata,20.10572924,-0.006702926,-0.040545585,-0.020490874,-0.002781972,-0.1933168,-0.027345644,-0.008650363,0.00207771,0.003630941,0.000113849,0.000264116,-0.000301069,4197.5
Ornithodoros_turicata_ott263269,GCA_037126465.1_ASM3712646v1,Arthropoda (Chelicerata),Arachnida,Ixodida,Argasidae,Ornithodoros,Ornithodoros turicata,20.79218536,-0.006702926,-0.040545585,-0.020490874,-0.002781972,-0.1933168,-0.027345644,-0.008650363,0.00207771,0.003630941,0.000113849,0.000264116,-0.000301069,3650
Fuscozetes_fuscipes_ott4685426,GCA_034702105.1_ASM3470210v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Ceratozetidae,Fuscozetes,Fuscozetes fuscipes,18.44956012,-0.006707457,-0.040621708,-0.020555638,-0.002796244,-0.194729555,-0.027759946,-0.00883939,0.002148509,0.003759886,0.000119105,0.000276584,-0.000317508,26
Ceratozetes_gracilis_ott3531266,GCA_034694965.1_ASM3469496v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Ceratozetidae,Ceratozetes,Ceratozetes gracilis,18.6738349,-0.006707457,-0.040621708,-0.020555638,-0.002796244,-0.194729555,-0.027759946,-0.00883939,0.002148509,0.003759886,0.000119105,0.000276584,-0.000317508,4730
Oppiella_nova_ott432281,GCA_905397405.1_1_On_b1v03.max_arth_b2g_droso_b2g_emblv2,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Oppiidae,Oppiella,Oppiella nova,19.09731509,-0.006707321,-0.040619432,-0.020553702,-0.002795818,-0.1946874,-0.027747624,-0.008833783,0.002146419,0.003756082,0.00011895,0.000276218,-0.000317027,60
Archegozetes_longisetosus_ott518198,GCA_018873245.2_Caltech_Along_2.0,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Trhypochthoniidae,Archegozetes,Archegozetes longisetosus,18.77025477,-0.006707762,-0.040626825,-0.02055999,-0.002797203,-0.194824378,-0.027787695,-0.008852028,0.002153227,0.003768476,0.000119454,0.000277412,-0.000318598,280
Platynothrus_peltifer_ott80780,GCA_000988905.1_ASM98890v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Camisiidae,Platynothrus,Platynothrus peltifer,18.42599593,-0.00670778,-0.040627129,-0.020560248,-0.00279726,-0.194829994,-0.027789337,-0.008852775,0.002153506,0.003768984,0.000119474,0.000277461,-0.000318662,421
Nothrus_palustris_ott206656,GCA_034697745.1_ASM3469774v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Nothridae,Nothrus,Nothrus palustris,19.11371521,-0.006707783,-0.040627191,-0.020560301,-0.002797271,-0.194831158,-0.027789678,-0.00885293,0.002153564,0.003769089,0.000119479,0.000277471,-0.000318676,351
Nothrus_silvestris_bistilus_ott775497,GCA_033995675.1_ASM3399567v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Nothridae,Nothrus,Nothrus silvestris,19.08235268,-0.006707783,-0.040627191,-0.020560301,-0.002797271,-0.194831158,-0.027789678,-0.00885293,0.002153564,0.003769089,0.000119479,0.000277471,-0.000318676,221
Steganacarus_magnus_ott914860,GCA_034698365.1_ASM3469836v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Steganacaridae,Steganacarus,Steganacarus magnus,19.04444197,-0.006707391,-0.040620601,-0.020554696,-0.002796037,-0.194709046,-0.02775395,-0.008836661,0.002147491,0.003758034,0.000119029,0.000276406,-0.000317273,1095
Phthiracarus_laevigatus_ott3527221,GCA_034700185.1_ASM3470018v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Phthiracaridae,Phthiracarus,Phthiracarus laevigatus,19.34398776,-0.006707391,-0.040620601,-0.020554696,-0.002796037,-0.194709046,-0.02775395,-0.008836661,0.002147491,0.003758034,0.000119029,0.000276406,-0.000317273,169
Tetranychus_urticae_ott106112,GCA_000239435.1_ASM23943v1,Arthropoda (Chelicerata),Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus urticae,18.32434047,-0.006705705,-0.040592277,-0.020530601,-0.002790728,-0.194183574,-0.027599928,-0.008766417,0.002121202,0.003710158,0.000117079,0.00027178,-0.000311177,50
Tetranychus_piercei_ott827789,GCA_036759885.1_ASM3675988v1,Arthropoda (Chelicerata),Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus piercei,18.27005938,-0.006705705,-0.040592277,-0.020530601,-0.002790728,-0.194183574,-0.027599928,-0.008766417,0.002121202,0.003710158,0.000117079,0.00027178,-0.000311177,51
Tetranychus_truncatus_ott827791,GCA_028476895.1_ASM2847689v1,Arthropoda (Chelicerata),Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus truncatus,18.20478649,-0.006705705,-0.040592277,-0.020530601,-0.002790728,-0.194183574,-0.027599928,-0.008766417,0.002121202,0.003710158,0.000117079,0.00027178,-0.000311177,48
Linyphia_triangularis_ott517086,GCA_963978545.1_qqLinTria7.1,Arthropoda (Chelicerata),Arachnida,Araneae,Linyphiidae,Linyphia,Linyphia triangularis,21.02271147,-0.006692582,-0.040371402,-0.020342321,-0.002749112,-0.190050759,-0.02637364,-0.008201317,0.001905697,0.003316834,0.000100797,0.000233094,-0.000259619,264.625
Larinioides_sclopetarius_ott703350,GCA_964023285.1_Lsc-v1-1,Arthropoda (Chelicerata),Arachnida,Araneae,Araneidae,Larinioides,Larinioides sclopetarius,21.54486697,-0.006692582,-0.040371402,-0.020342321,-0.002749112,-0.190050759,-0.02637364,-0.008201317,0.001905697,0.003316834,0.000100797,0.000233094,-0.000259619,595
Trichonephila_clavipes_ott201922,GCA_019973935.1_Tncv_1.0,Arthropoda (Chelicerata),Arachnida,Araneae,Nephilidae,Trichonephila,Trichonephila clavipes,21.77909261,-0.006692582,-0.040371402,-0.020342321,-0.002749112,-0.190050759,-0.02637364,-0.008201317,0.001905697,0.003316834,0.000100797,0.000233094,-0.000259619,365
Loxosceles_reclusa_ott673746,GCA_001188405.1_Lrec_1.0,Arthropoda (Chelicerata),Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles reclusa,21.90575307,-0.006691277,-0.040349571,-0.020323833,-0.002745066,-0.189653441,-0.026260438,-0.00815096,0.001887719,0.00328428,9.95E-05,0.000230095,-0.000255789,1825
Acanthoscurria_geniculata_ott44519,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,22.69434269,-0.00669107,-0.04034611,-0.020320902,-0.002744425,-0.189590445,-0.026242488,-0.008142975,0.001884867,0.003279116,9.93E-05,0.00022962,-0.000255181,3491
Centruroides_vittatus_ott988689,GCA_030686945.2_ASM3068694v2,Arthropoda (Chelicerata),Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides vittatus,20.44904467,-0.006690839,-0.040342238,-0.020317622,-0.002743707,-0.189519988,-0.02622242,-0.00813405,0.001881682,0.00327335,9.91E-05,0.000229089,-0.000254504,1460
Cordylochernes_scorpioides_ott26536,GCA_030710605.1_ASM3071060v1,Arthropoda (Chelicerata),Arachnida,Pseudoscorpiones,Chernetidae,Cordylochernes,Cordylochernes scorpioides,21.68619687,-0.006690481,-0.040336251,-0.020312553,-0.002742598,-0.189411073,-0.026191408,-0.008120262,0.001876764,0.003264446,9.88E-05,0.000228269,-0.000253457,365
